################################################################################
# Portal coupling kappa (middle column) for freezing-in the observed dark      #
# matter abundance via a light dark photon mediator, and the corresponding     #
# direct detection cross section (last column), as a function of the dark      #
# matter mass in GeV (first column)                                            #
################################################################################
################################################################################
#   DM mass mchi [GeV]   ##   Portal coupling kappa  ## DD cross section [cm^2]#
################################################################################
3.842240846055060451e-04	2.132365277348098611e-11	1.178967065954431289e-37
3.913745601980383993e-04	2.115020179112355021e-11	1.184440740957693645e-37
3.986581073580438726e-04	2.098022629355431104e-11	1.189975304829491720e-37
4.060772025700365049e-04	2.081388890018791828e-11	1.195596620310864492e-37
4.136343684063273265e-04	2.065137793824269391e-11	1.201334704820851396e-37
4.213321743847288901e-04	2.049291271319117172e-11	1.207224562406874282e-37
4.291732378422157359e-04	2.033875034505635360e-11	1.213307258698116748e-37
4.371602248248502198e-04	2.018919482190967896e-11	1.219631338214584515e-37
4.452958509942655184e-04	2.004460929276513036e-11	1.226254738872799854e-37
4.535828825510186029e-04	1.990543327791633855e-11	1.233247455904226363e-37
4.620241371751312867e-04	1.977220770998581938e-11	1.240695389258882676e-37
4.706224849841281828e-04	1.964561323879102152e-11	1.248706176194486775e-37
4.793808495089107069e-04	1.952653294494915732e-11	1.257418635958471666e-37
4.883022086877879990e-04	1.941616560674635173e-11	1.267019597807303979e-37
4.973895958790062848e-04	1.931626502798256045e-11	1.277778859936167698e-37
5.066461008921268206e-04	1.922982985467161053e-11	1.290147739030546273e-37
5.160748710385906941e-04	1.916485467118894319e-11	1.305283865357165270e-37
5.256791122018418180e-04	1.912016970605671533e-11	1.323149489790897740e-37
5.354620899273608093e-04	1.908763031945978994e-11	1.342725273590311412e-37
5.454271305329836403e-04	1.906402777038888756e-11	1.363629453065053024e-37
5.555776222398877860e-04	1.904740600715868278e-11	1.385635151993075060e-37
5.659170163246241437e-04	1.903639843293618471e-11	1.408585621386112513e-37
5.764488282925873171e-04	1.902998455749212081e-11	1.432363936544994595e-37
5.871766390733255264e-04	1.902737094953949353e-11	1.456878526293150423e-37
5.981040962380944435e-04	1.902792367441436145e-11	1.482055150090728485e-37
6.092349152400711784e-04	1.903112619359336190e-11	1.507832011608326913e-37
6.205728806776500623e-04	1.903655137180750621e-11	1.534156581856702479e-37
6.321218475812448011e-04	1.904384195152617981e-11	1.560983431784709898e-37
6.438857427240419562e-04	1.905269642184268689e-11	1.588272697609642510e-37
6.558685659571435525e-04	1.906285848693148231e-11	1.615988961550520534e-37
6.680743915695614441e-04	1.907410902715142694e-11	1.644100415585171940e-37
6.805073696735206446e-04	1.908625983954421392e-11	1.672578223987409419e-37
6.931717276155407569e-04	1.909914868125068188e-11	1.701396029064157965e-37
7.060717714137773214e-04	1.911263528775182211e-11	1.730529562296307037e-37
7.192118872221193223e-04	1.912659813410739045e-11	1.759956334508572951e-37
7.325965428215230456e-04	1.914093177169681934e-11	1.789655386249101267e-37
7.462302891391108363e-04	1.915554461707055055e-11	1.819607084686418923e-37
7.601177617955329462e-04	1.917035710044525203e-11	1.849792956889638197e-37
7.742636826811269846e-04	1.918530010349344697e-11	1.880195551876648529e-37
7.886728615614155540e-04	1.920031363217912464e-11	1.910798325630293436e-37
8.033501977124734390e-04	1.921534568229999980e-11	1.941585544611801682e-37
8.183006815867389754e-04	1.923035126433216615e-11	1.972542204288714343e-37
8.335293965098195066e-04	1.924529156096505043e-11	2.003653959938578379e-37
8.490415204088746625e-04	1.926013319593350506e-11	2.034907067556156465e-37
8.648423275731726865e-04	1.927484759681952794e-11	2.066288333130418712e-37
8.809371904473991014e-04	1.928941043766990297e-11	2.097785068895611508e-37
8.973315814583519715e-04	1.930380114980272960e-11	2.129385055429277716e-37
9.140310748756232161e-04	1.931800249117915083e-11	2.161076508680067342e-37
9.310413487069074982e-04	1.933200016632903209e-11	2.192848051176155217e-37
9.483681866285927856e-04	1.934578249011982985e-11	2.224688686798948474e-37
9.660174799522645676e-04	1.935934008971419189e-11	2.256587778614038449e-37
9.839952296278227113e-04	1.937266563992375349e-11	2.288535029337661457e-37
1.002307548283865382e-03	1.938575362787384592e-11	2.320520464086257729e-37
1.020960662306046388e-03	1.939860014347682809e-11	2.352534415112731448e-37
1.039960913954120214e-03	1.941120269269537831e-11	2.384567508278264276e-37
1.059314763518369841e-03	1.942356003097993270e-11	2.416610651045062723e-37
1.079028791516183647e-03	1.943567201460276751e-11	2.448655021805282395e-37
1.099109700929497193e-03	1.944753946789677738e-11	2.480692060385697686e-37
1.119564319483878131e-03	1.945916406464986986e-11	2.512713459587799264e-37
1.140399601970032905e-03	1.947054822211402244e-11	2.544711157639787089e-37
1.161622632608501782e-03	1.948169500626763436e-11	2.576677331451096534e-37
1.183240627458377906e-03	1.949260804712575756e-11	2.608604390572293426e-37
1.205260936870842505e-03	1.950329146302921164e-11	2.640484971773788028e-37
1.227691047988359102e-03	1.951374979296346414e-11	2.672311934166189815e-37
1.250538587290391272e-03	1.952398793606398812e-11	2.704078354793612124e-37
1.273811323186478358e-03	1.953401109755833218e-11	2.735777524638683231e-37
1.297517168657586796e-03	1.954382474047835036e-11	2.767402944985108187e-37
1.321664183946605082e-03	1.955343454254950992e-11	2.798948324089683779e-37
1.346260579298910872e-03	1.956284635772964568e-11	2.830407574121476358e-37
1.371314717753945468e-03	1.957206618192723822e-11	2.861774808330939298e-37
1.396835117988739789e-03	1.958110012248053338e-11	2.893044338416295933e-37
1.422830457214352027e-03	1.958995437102383069e-11	2.924210672058619054e-37
1.449309574126216591e-03	1.959863517940702466e-11	2.955268510600536849e-37
1.476281471909390982e-03	1.960714883836943130e-11	2.986212746846669905e-37
1.503755321299738400e-03	1.961550165869959615e-11	3.017038462966512783e-37
1.531740463702079740e-03	1.962369995464031607e-11	3.047740928482948881e-37
1.560246414366367766e-03	1.963175002931985285e-11	3.078315598330943750e-37
1.589282865622978049e-03	1.963965816201559739e-11	3.108758110973913744e-37
1.618859690178199150e-03	1.964743059706967185e-11	3.139064286565086074e-37
1.648986944471064796e-03	1.965507353429693674e-11	3.169230125143779371e-37
1.679674872092653008e-03	1.966259312073854311e-11	3.199251804856917226e-37
1.710933907269013374e-03	1.966999544362824773e-11	3.229125680197367211e-37
1.742774678408918988e-03	1.967728652445076184e-11	3.258848280251539775e-37
1.775208011717635884e-03	1.968447231398244797e-11	3.288416306949573868e-37
1.808244934877951612e-03	1.969155868821483491e-11	3.317826633312281434e-37
1.841896680799710861e-03	1.969855144507068163e-11	3.347076301689784599e-37
1.876174691439119486e-03	1.970545630183085424e-11	3.376162521987586292e-37
1.911090621689137941e-03	1.971227889319825484e-11	3.405082669876609686e-37
1.946656343342263425e-03	1.971902476993253410e-11	3.433834284984539160e-37
1.982883949127071162e-03	1.972569939799661531e-11	3.462415069066819841e-37
2.019785756819878538e-03	1.973230815816402274e-11	3.490822884156976221e-37
2.057374313432911404e-03	1.973885634604630132e-11	3.519055750698289480e-37
2.095662399480432980e-03	1.974534917252057216e-11	3.547111845665399335e-37
2.134663033324245458e-03	1.975179176461114870e-11	3.574989500710355413e-37
2.174389475600079814e-03	1.975818916766235278e-11	3.602687200654426239e-37
2.214855233726359396e-03	1.976454634349684551e-11	3.630203580407886163e-37
2.256074066496859074e-03	1.977086816864265282e-11	3.657537421760790023e-37
2.298059988758850702e-03	1.977715944199048626e-11	3.684687653542613203e-37
2.340827276178294395e-03	1.978342488523686951e-11	3.711653349085534826e-37
2.384390470093720581e-03	1.978966914447937876e-11	3.738433724025916298e-37
2.428764382460450386e-03	1.979589679210185844e-11	3.765028134143690942e-37
2.473964100886811429e-03	1.980211232879874866e-11	3.791436073193645123e-37
2.520004993764092018e-03	1.980832018569352384e-11	3.817657170720008797e-37
2.566902715491951956e-03	1.981452472652653695e-11	3.843691189852397263e-37
2.614673211801091940e-03	1.982073024989408437e-11	3.869538025083243177e-37
2.663332725174980421e-03	1.982694099152419298e-11	3.895197700027550325e-37
2.712897800372464190e-03	1.983316112657636969e-11	3.920670365166181491e-37
2.763385290053169997e-03	1.983939477195419484e-11	3.945956295574005108e-37
2.814812360507581556e-03	1.984564598862087543e-11	3.971055888634424182e-37
2.867196497493769945e-03	1.985191878390882707e-11	3.995969661741760835e-37
2.920555512182745027e-03	1.985821711381540067e-11	4.020698249993109319e-37
2.974907547214440586e-03	1.986454488527753865e-11	4.045242403871163444e-37
3.030271082866396216e-03	1.987090595841891773e-11	4.069602986919628749e-37
3.086664943337274428e-03	1.987730414876383967e-11	4.093780973412736214e-37
3.144108303147264728e-03	1.988374322941261608e-11	4.117777446020378492e-37
3.202620693657650189e-03	1.989022693317361680e-11	4.141593593470306094e-37
3.262222009711669788e-03	1.989675895464891855e-11	4.165230708209278689e-37
3.322932516398971556e-03	1.990334295226630643e-11	4.188690184063118904e-37
3.384772855945982796e-03	1.990998255025999664e-11	4.211973513899465615e-37
3.447764054734464220e-03	1.991668134059125945e-11	4.235082287291995586e-37
3.511927530450727804e-03	1.992344288480967566e-11	4.258018188188914855e-37
3.577285099367873231e-03	1.993027071585138209e-11	4.280782992586257746e-37
3.643858983763544404e-03	1.993716833977233159e-11	4.303378566207225508e-37
3.711671819475766913e-03	1.994413923741456436e-11	4.325806862188573518e-37
3.780746663599349276e-03	1.995118686600392348e-11	4.348069918775030159e-37
3.851107002325568872e-03	1.995831466067744067e-11	4.370169857022555023e-37
3.922776758927719494e-03	1.996552603593973641e-11	4.392108878511553161e-37
3.995780301895269192e-03	1.997282438704710955e-11	4.413889263070716085e-37
4.070142453219439092e-03	1.998021309131936825e-11	4.435513366512698937e-37
4.145888496832911101e-03	1.998769550937979958e-11	4.456983618382766414e-37
4.223044187206671622e-03	1.999527498632533924e-11	4.478302519722345204e-37
4.301635758106795056e-03	2.000295485283187875e-11	4.499472640850472251e-37
4.381689931514195016e-03	2.001073842620603854e-11	4.520496619169085754e-37
4.463233926710397266e-03	2.001862901141113035e-11	4.541377157005607911e-37
4.546295469532398749e-03	2.002662990214800125e-11	4.562117019530664932e-37
4.630902801799736089e-03	2.003474438233004526e-11	4.582719032908210623e-37
4.717084690917017036e-03	2.004297573060580366e-11	4.603186083903169530e-37
4.804870439655133628e-03	2.005132720738601357e-11	4.623521111512830232e-37
4.894289896114531122e-03	2.005980205598127857e-11	4.643727105032123668e-37
4.985373463873893699e-03	2.006840351425822611e-11	4.663807107067157004e-37
5.078152112327670442e-03	2.007713481173707941e-11	4.683764209928695176e-37
5.172657387216018574e-03	2.008599916918607399e-11	4.703601553210033865e-37
5.268921421350676766e-03	2.009499979844881601e-11	4.723322321517470614e-37
5.366976945540475642e-03	2.010413990225647353e-11	4.742929742240085645e-37
5.466857299720180412e-03	2.011342267396379600e-11	4.762427083330462632e-37
5.568596444286409188e-03	2.012285129718562659e-11	4.781817651084913339e-37
5.672228971644543982e-03	2.013242894532189365e-11	4.801104787916901746e-37
5.777790117970507157e-03	2.014215878096320075e-11	4.820291870119001179e-37
5.885315775191450431e-03	2.015204395517085958e-11	4.839382305609523131e-37
5.994842503189408769e-03	2.016208760662583424e-11	4.858379531659963156e-37
6.106407542232035641e-03	2.017229286064146562e-11	4.877287012599717397e-37
6.220048825634711363e-03	2.018266282803477054e-11	4.896108237494151655e-37
6.335804992658253774e-03	2.019320060385120386e-11	4.914846717792233514e-37
6.453715401646701634e-03	2.020390926593756519e-11	4.933505984939653224e-37
6.573820143409584739e-03	2.021479187335768299e-11	4.952089587953258827e-37
6.696160054853215332e-03	2.022585146464530254e-11	4.970601090952428857e-37
6.820776732865684554e-03	2.023709105588849073e-11	4.989044070642914109e-37
6.947712548460239883e-03	2.024851363863972543e-11	5.007422113748401788e-37
7.077010661181889518e-03	2.026012217764564667e-11	5.025738814385033679e-37
7.208715033782135163e-03	2.027191960839039475e-11	5.043997771373845178e-37
7.342870447166758088e-03	2.028390883444619285e-11	5.062202585485924156e-37
7.479522515621821015e-03	2.029609272462492465e-11	5.080356856615116179e-37
7.618717702322999781e-03	2.030847410992410601e-11	5.098464180872699200e-37
7.760503335133571261e-03	2.032105578026081723e-11	5.116528147598587806e-37
7.904927622696419562e-03	2.033384048098691072e-11	5.134552336283305555e-37
8.052039670825470244e-03	2.034683090917886355e-11	5.152540313394967238e-37
8.201889499202202546e-03	2.036002970969559950e-11	5.170495629105380994e-37
8.354528058382871408e-03	2.037343947099764033e-11	5.188421813909333373e-37
8.510007247122246266e-03	2.038706272072089789e-11	5.206322375130963463e-37
8.668379930019773361e-03	2.040090192099859935e-11	5.224200793311197303e-37
8.829699955494083041e-03	2.041495946352484141e-11	5.242060518470115301e-37
8.994022174092043687e-03	2.042923766435341101e-11	5.259904966238078535e-37
9.161402457138520528e-03	2.044373875842573359e-11	5.277737513849566838e-37
9.331897715733238757e-03	2.045846489382191609e-11	5.295561495993532002e-37
9.505565920101190225e-03	2.047341812572917864e-11	5.313380200514324240e-37
9.682466119303123619e-03	2.048860041012216875e-11	5.331196863957099643e-37
9.862658461312819383e-03	2.050401359715005305e-11	5.349014666951946338e-37
1.004620421346813161e-02	2.051965942422561062e-11	5.366836729430910234e-37
1.023316578330244961e-02	2.053553950881195635e-11	5.384666105672376034e-37
1.042360673976401066e-02	2.055165534090303945e-11	5.402505779167409543e-37
1.061759183483000114e-02	2.056800827519453722e-11	5.420358657302891981e-37
1.081518702552288110e-02	2.058459952294239457e-11	5.438227565856550122e-37
1.101645949633656835e-02	2.060143014350685058e-11	5.456115243299310170e-37
1.122147768207980290e-02	2.061850103558048865e-11	5.474024334900671383e-37
1.143031129114478739e-02	2.063581292809968645e-11	5.491957386633316641e-37
1.164303132920876775e-02	2.065336637083957556e-11	5.509916838873472845e-37
1.185971012337669502e-02	2.067116172469354163e-11	5.527905019894093625e-37
1.208042134677328808e-02	2.068919915163935550e-11	5.545924139148476425e-37
1.230524004359261590e-02	2.070747860439489837e-11	5.563976280342478080e-37
1.253424265461399421e-02	2.072599981576777522e-11	5.582063394294182977e-37
1.276750704319265690e-02	2.074476228770410263e-11	5.600187291580563542e-37
1.300511252173408572e-02	2.076376528004182193e-11	5.618349634970677884e-37
1.324713987866117486e-02	2.078300779898647056e-11	5.636551931651982075e-37
1.349367140588306375e-02	2.080248858528915558e-11	5.654795525235650734e-37
1.374479092677536630e-02	2.082220610218732339e-11	5.673081587570878451e-37
1.400058382468097502e-02	2.084215852307173584e-11	5.691411110345487003e-37
1.426113707194128291e-02	2.086234371892341921e-11	5.709784896494093493e-37
1.452653925946781159e-02	2.088275924552731300e-11	5.728203551415081447e-37
1.479688062686396188e-02	2.090340233048206731e-11	5.746667474004914325e-37
1.507225309310755539e-02	2.092426986002630303e-11	5.765176847518999971e-37
1.535275028780422844e-02	2.094535836570370746e-11	5.783731630269799559e-37
1.563846758302246329e-02	2.096666401089148685e-11	5.802331546174464065e-37
1.592950212572123020e-02	2.098818257721922401e-11	5.820976075165966794e-37
1.622595287078086937e-02	2.100990945090722465e-11	5.839664443483324214e-37
1.652792061464895476e-02	2.103183960905653188e-11	5.858395613858679804e-37
1.683550802961202367e-02	2.105396760592452324e-11	5.877168275620497343e-37
1.714881969870539133e-02	2.107628755922358471e-11	5.895980834734608237e-37
1.746796215127245644e-02	2.109879313648240488e-11	5.914831403806694190e-37
1.779304389918577242e-02	2.112147754151256023e-11	5.933717792072060057e-37
1.812417547374237450e-02	2.114433350102586697e-11	5.952637495400947969e-37
1.846146946324547441e-02	2.116735325145083777e-11	5.971587686349834725e-37
1.880504055128581417e-02	2.119052852599963862e-11	5.990565204291792049e-37
1.915500555573527650e-02	2.121385054203979059e-11	6.009566545661296322e-37
1.951148346846616477e-02	2.123730998882799576e-11	6.028587854351626436e-37
1.987459549580983600e-02	2.126089701566638428e-11	6.047624912305420692e-37
2.024446509976803726e-02	2.128460122054448766e-11	6.066673130341769196e-37
2.062121803999142355e-02	2.130841163933321946e-11	6.085727539265750665e-37
2.100498241653915230e-02	2.133231673560007181e-11	6.104782781309108911e-37
2.139588871343421281e-02	2.135630439111749255e-11	6.123833101953325950e-37
2.179406984302955860e-02	2.138036189713932538e-11	6.142872342189148401e-37
2.219966119119954825e-02	2.140447594652285479e-11	6.161893931269207229e-37
2.261280066337277225e-02	2.142863262677595884e-11	6.180890880012614361e-37
2.303362873142131631e-02	2.145281741411267260e-11	6.199855774723701317e-37
2.346228848142262527e-02	2.147701516860078835e-11	6.218780771788439017e-37
2.389892566231050300e-02	2.150121013048878270e-11	6.237657593015235077e-37
2.434368873543110365e-02	2.152538591780018794e-11	6.256477521788352651e-37
2.479672892502157375e-02	2.154952552528559300e-11	6.275231400104574430e-37
2.525820026962784584e-02	2.157361132482351907e-11	6.293909626565219667e-37
2.572825967447931947e-02	2.159762506736263324e-11	6.312502155397392775e-37
2.620706696483852613e-02	2.162154788649841604e-11	6.330998496579625817e-37
2.669478494034320526e-02	2.164536030377789657e-11	6.349387717148141311e-37
2.719157943036018890e-02	2.166904223582620771e-11	6.367658443760804511e-37
2.769761935036890721e-02	2.169257300338843274e-11	6.385798866596329637e-37
2.821307675939470697e-02	2.171593134237980774e-11	6.403796744666530871e-37
2.873812691851066262e-02	2.173909541703632624e-11	6.421639412619153345e-37
2.927294835042815874e-02	2.176204283525664867e-11	6.439313789108476919e-37
2.981772290019673449e-02	2.178475066622474262e-11	6.456806386809946715e-37
3.037263579703311511e-02	2.180719546040068308e-11	6.474103324153841559e-37
3.093787571730136771e-02	2.182935327196507388e-11	6.491190338851496382e-37
3.151363484866478992e-02	2.185119968380009609e-11	6.508052803285609293e-37
3.210010895543171511e-02	2.187270983508762984e-11	6.524675741833876300e-37
3.269749744511767781e-02	2.189385845160223035e-11	6.541043850192633310e-37
3.330600343624588039e-02	2.191461987877381495e-11	6.557141516764253355e-37
3.392583382740991388e-02	2.193496811759227441e-11	6.572952846168878093e-37
3.455719936762139538e-02	2.195487686342342079e-11	6.588461684937806862e-37
3.520031472796678745e-02	2.197431954780317001e-11	6.603651649442153947e-37
3.585539857459816432e-02	2.199326938327480879e-11	6.618506156107125598e-37
3.652267364308175307e-02	2.201169941133238616e-11	6.633008453958305968e-37
3.720236681413065932e-02	2.202958255353237159e-11	6.647141659543367713e-37
3.789470919074667404e-02	2.204689166583546943e-11	6.660888794269012206e-37
3.859993617679766814e-02	2.206359959624140074e-11	6.674232824190439497e-37
3.931828755705769896e-02	2.207967924578169256e-11	6.687156702288184981e-37
4.005000757873610623e-02	2.209510363293927942e-11	6.699643413265791647e-37
4.079534503452449112e-02	2.210984596156943437e-11	6.711676020900964888e-37
4.155455334718875099e-02	2.212387969240451163e-11	6.723237717983598548e-37
4.232789065573548670e-02	2.213717861823551688e-11	6.734311878875849136e-37
4.311561990318227983e-02	2.214971694287730497e-11	6.744882114733168650e-37
4.391800892596085804e-02	2.216146936404138858e-11	6.754932331430948709e-37
4.473533054498463751e-02	2.217241116026188988e-11	6.764446790249407768e-37
4.556786265841064609e-02	2.218251828204624928e-11	6.773410171380393316e-37
4.641588833612777382e-02	2.219176744745434904e-11	6.781807640334009354e-37
4.727969591600390820e-02	2.220013624234760454e-11	6.789624917340881052e-37
4.815957910192351227e-02	2.220760322559563330e-11	6.796848349868837610e-37
4.905583706365045094e-02	2.221414803958140361e-11	6.803464988399884458e-37
4.996877453854883799e-02	2.221975152641068523e-11	6.809462665647776193e-37
5.089870193519679953e-02	2.222439585030613248e-11	6.814830079436705025e-37
5.184593543892913187e-02	2.222806462675544563e-11	6.819556879510805075e-37
5.281079711934330567e-02	2.223074305908684842e-11	6.823633758602293795e-37
5.379361503980702869e-02	2.223241808326748079e-11	6.827052548155778322e-37
5.479472336900286650e-02	2.223307852186366026e-11	6.829806319188501393e-37
5.581446249454960484e-02	2.223271524827085879e-11	6.831889488864490483e-37
5.685317913873753209e-02	2.223132136251974592e-11	6.833297933476738010e-37
5.791122647641758214e-02	2.222889238019944242e-11	6.834029108669840995e-37
5.898896425508499269e-02	2.222542643631669926e-11	6.834082177900085703e-37
6.008675891719687107e-02	2.222092450623993951e-11	6.833458150326512848e-37
6.120498372476696619e-02	2.221539064627087783e-11	6.832160029561987940e-37
6.234401888627864180e-02	2.220883225685885207e-11	6.830192974996692886e-37
6.350425168595962011e-02	2.220126037204225383e-11	6.827564477749065833e-37
6.468607661546327270e-02	2.219268997939205683e-11	6.824284553715880203e-37
6.588989550799949357e-02	2.218314037557503809e-11	6.820365956702931108e-37
6.711611767496279690e-02	2.217263556369069275e-11	6.815824415246130099e-37
6.836516004510238831e-02	2.216120469981930467e-11	6.810678897512580758e-37
6.963744730628222690e-02	2.214888259782278986e-11	6.804951909647824202e-37
7.093341204987997639e-02	2.213571030346288760e-11	6.798669834169499103e-37
7.225349491787212697e-02	2.212173575147831612e-11	6.791863316582178182e-37
7.359814475265763489e-02	2.210701452258244482e-11	6.784567710420771502e-37
7.496781874966876313e-02	2.209161072167332174e-11	6.776823593584636335e-37
7.636298261282241373e-02	2.207559800427400812e-11	6.768677372340923666e-37
7.778411071286489564e-02	2.205906078591392193e-11	6.760181994105690677e-37
7.923168624866253062e-02	2.204209567968466741e-11	6.751397796588978438e-37
8.070620141149498217e-02	2.202481322190910795e-11	6.742393529950580296e-37
8.220815755240540312e-02	2.200733996695218230e-11	6.733247601615416539e-37
8.373806535266489770e-02	2.198982106345448838e-11	6.724049612670102490e-37
8.529644499741025065e-02	2.197242347264211861e-11	6.714902284586302918e-37
8.688382635251183650e-02	2.195534006902142941e-11	6.705923924089354537e-37
8.850074914473439469e-02	2.193879500816252753e-11	6.697251662812072134e-37
9.014776314524917955e-02	2.192305105489529583e-11	6.689045897762213131e-37
9.182542835656282154e-02	2.190842047234768286e-11	6.681496913592205734e-37
9.353431520292386503e-02	2.189528782369117374e-11	6.674838786434678135e-37
9.527500472427290201e-02	2.188412662523991433e-11	6.669359567600099494e-37
9.704808877380305399e-02	2.187540571894665950e-11	6.665344344365563501e-37
9.885417021919572222e-02	2.186974919010947425e-11	6.663172968359724039e-37
1.006938631476027024e-01	2.186798856913532903e-11	6.663352251669996146e-37
1.025677930744421790e-01	2.187128700580560033e-11	6.666592438083458595e-37
1.044765971560804169e-01	2.188148340182237231e-11	6.674018720249371629e-37
1.064209244064724530e-01	2.190304426767493478e-11	6.688367130611850721e-37
