# Interpolation Table for Omega1, Omegap, and vstar
#T (GeV)                        Omega1(T)                   Omegap(T)                   vstar(T)

1.982883949127071257e-06	1.830575699508878923e-63	1.328099644127096803e-62	1.378342135399063528e-01
2.024446509976801877e-06	2.646181470097715666e-62	1.900432247129713062e-61	1.392410318281186998e-01
2.066880249629081940e-06	3.622952349681090322e-61	2.575651540720733138e-60	1.406615876566632006e-01
2.110203428568596572e-06	4.703280603721707146e-60	3.309931827674599721e-59	1.420959961893235868e-01
2.154434690031882236e-06	5.795737247685380070e-59	4.037592785930885779e-58	1.435443729709643401e-01
2.199593068030074676e-06	6.786573215322611113e-58	4.680174742373589116e-57	1.450068339089566616e-01
2.245697995539776383e-06	7.559297278527873455e-57	5.160511268131461828e-56	1.464834952538524859e-01
2.292769312865648563e-06	8.017648036340960639e-56	5.418264273833975885e-55	1.479744735792972721e-01
2.340827276178294449e-06	8.105572904626888991e-55	5.422517460026614844e-54	1.494798857611627785e-01
2.389892566231047836e-06	7.818422552555266315e-54	5.177768459119265661e-53	1.509998489558796175e-01
2.439986297259550047e-06	7.202313174187379041e-53	4.721760710691567442e-52	1.525344805779558499e-01
2.491130026067791046e-06	6.342382857363260256e-52	4.116187952342357885e-51	1.540838982766582488e-01
2.543345761304648260e-06	5.343948006208240500e-51	3.433349902257172417e-50	1.556482199118415510e-01
2.596655972934872394e-06	4.312159207632103185e-50	2.742622928733052542e-49	1.572275635289060169e-01
2.651083601908536042e-06	3.335304889624933392e-49	2.100026378979193455e-48	1.588220473328625371e-01
2.706652070033241224e-06	2.474924565656195430e-48	1.542664686891706239e-47	1.604317896614906314e-01
2.763385290053172796e-06	1.763371415288619737e-47	1.088118628592597038e-46	1.620569089575659150e-01
2.821307675939470909e-06	1.207377750537644929e-46	7.375662886961393663e-46	1.636975237401417371e-01
2.880444153396297871e-06	7.950872396120140253e-46	4.808401546569280650e-45	1.653537525748647874e-01
2.940820170587060722e-06	5.039715942431464756e-45	3.017329380268260941e-44	1.670257140433040743e-01
3.002461709085549440e-06	3.077210999506730127e-44	1.823926664026652524e-43	1.687135267112781223e-01
3.065395295056530018e-06	1.811347308300268347e-43	1.062889279209441738e-42	1.704173090961569048e-01
3.129648010670750519e-06	1.028645829290784220e-42	5.975733025736441882e-42	1.721371796331238047e-01
3.195247505759213607e-06	5.639874492932621081e-42	3.243669901805316406e-41	1.738732566403769775e-01
3.262222009711666474e-06	2.987621788674171190e-41	1.701130585290517782e-40	1.756256582832497470e-01
3.330600343624588548e-06	1.530175173687179575e-40	8.625831983524885620e-40	1.773945025372363204e-01
3.400411932703709639e-06	7.582571007709586056e-40	4.231819922401313663e-39	1.791799071498986207e-01
3.471686818926559579e-06	3.637859293959536201e-39	2.010067024882874738e-38	1.809819896016408580e-01
3.544455673970435632e-06	1.690898804593368255e-38	9.249949585791886946e-38	1.828008670653323009e-01
3.618749812411276882e-06	7.619280412242446058e-38	4.126634744289453001e-37	1.846366563647584280e-01
3.694601205199302392e-06	3.330515283596734620e-37	1.785899875943210867e-36	1.864894739318880279e-01
3.772042493417001451e-06	1.413125952265554437e-36	7.502283846528902768e-36	1.883594357629334859e-01
3.851107002325569028e-06	5.823546565912392609e-36	3.061050662503246479e-35	1.902466573731925736e-01
3.931828755705770305e-06	2.332336956658174822e-35	1.213802622222153844e-34	1.921512537506533114e-01
4.014242490499317675e-06	9.083361154613847800e-35	4.680375566775898737e-34	1.940733393083446112e-01
4.098383671757261184e-06	3.441935086432058003e-34	1.755972612862243437e-33	1.960130278354220712e-01
4.184288507901584231e-06	1.269707579800274665e-33	6.413622297564052380e-33	1.979704324469684362e-01
4.271993966306776970e-06	4.562352276228675424e-33	2.281796038977950890e-32	1.999456655324994836e-01
4.361537789208005296e-06	1.597688824096417831e-32	7.911746122522473589e-32	2.019388387031600673e-01
4.452958509942660131e-06	5.455609249129593263e-32	2.674973067377202374e-31	2.039500627375957498e-01
4.546295469532399562e-06	1.817467620873301191e-31	8.823538671932575238e-31	2.059794475264911384e-01
4.641588833612781958e-06	5.909932837357863471e-31	2.840943694399038641e-30	2.080271020157626050e-01
4.738879609717650886e-06	1.876749880211727032e-30	8.932942467725501845e-30	2.100931341483925907e-01
4.838209664925956952e-06	5.823034445554482141e-30	2.744414608920716888e-29	2.121776508049008081e-01
4.939621743878325620e-06	1.766111903080449368e-29	8.242046190649016829e-29	2.142807577424384047e-01
5.043159487171358525e-06	5.238603260205500101e-29	2.420767698645773955e-28	2.164025595325020646e-01
5.148867450137497411e-06	1.520336103118951679e-28	6.956685840070937772e-28	2.185431594972598035e-01
5.256791122018419569e-06	4.319016039961218077e-28	1.956938827524100523e-27	2.207026596444812971e-01
5.366976945540475778e-06	1.201548875080188088e-27	5.390984468314016871e-27	2.228811606010732971e-01
5.479472336900292930e-06	3.274883679677569443e-27	1.454994534888508071e-26	2.250787615452118362e-01
5.594325706169377607e-06	8.748441612738021223e-27	3.848927628618058790e-26	2.272955601370741374e-01
5.711586478126434863e-06	2.291525600777412922e-26	9.983484091784989916e-26	2.295316524481686438e-01
5.831305113526218997e-06	5.887800256568292070e-26	2.540175627169617363e-25	2.317871328892622540e-01
5.953533130814370033e-06	1.484524277369407922e-25	6.342437816954026350e-25	2.340620941369126184e-01
6.078323128297236501e-06	3.674476206054074049e-25	1.554632189408842252e-24	2.363566270586044127e-01
6.205728806776500758e-06	8.931862698802133462e-25	3.742335437144000000e-24	2.386708206364999696e-01
6.335804992658254581e-06	2.132987370691670335e-24	8.850395128984559867e-24	2.410047618898114030e-01
6.468607661546320942e-06	5.006013845477322063e-24	2.057052911297024873e-23	2.433585357958002737e-01
6.604193962330304870e-06	1.155069061226439438e-23	4.700519275573403063e-23	2.457322252094234494e-01
6.742622241778348883e-06	2.621123272080441751e-23	1.056368222014196036e-22	2.481259107816305987e-01
6.883952069645496021e-06	5.851657065448777129e-23	2.335620959738990007e-22	2.505396708763356628e-01
7.028244264308352554e-06	1.285664042195757074e-22	5.082206745238798560e-22	2.529735814860769594e-01
7.175560918936921209e-06	2.780837679257624359e-22	1.088698486292671166e-21	2.554277161463840984e-01
7.325965428215230423e-06	5.923285503488804559e-22	2.296718192860491879e-21	2.579021458488790497e-01
7.479522515621828658e-06	1.242868232879337977e-21	4.772975588253944877e-21	2.603969389531290979e-01
7.636298261282241959e-06	2.569783920333053782e-21	9.774306025281838917e-21	2.629121610972841028e-01
7.796360130405236247e-06	5.237308776209641304e-21	1.973008363351244659e-20	2.654478751075253218e-01
7.959777002314978321e-06	1.052417512605299582e-20	3.926870342548297847e-20	2.680041409063547708e-01
8.126619200091945026e-06	2.085748276481728984e-20	7.708405829012089314e-20	2.705810154197652584e-01
8.296958520834915102e-06	4.078051472475875344e-20	1.492815389570104311e-19	2.731785524833220125e-01
8.470868266557402259e-06	7.868301769116082639e-20	2.852934367164624253e-19	2.757968027471994765e-01
8.648423275731726255e-06	1.498527931353311860e-19	5.381951093448670045e-19	2.784358135802156853e-01
8.829699955494083082e-06	2.817862604849317001e-19	1.002456927254792438e-18	2.810956289729051871e-01
9.014776314524917239e-06	5.233101426462618631e-19	1.844093964578698131e-18	2.837762894396855806e-01
9.203731996618229962e-06	9.600497952173733062e-19	3.351218447802724954e-18	2.864778319201614631e-01
9.396648314954690500e-06	1.740332601389712769e-18	6.017741556613400696e-18	2.892002896796249667e-01
9.593608287093146548e-06	3.118035306819250158e-18	1.068026263293646460e-17	2.919436922088092801e-01
9.794696670695385670e-06	5.522608745108151184e-18	1.873925215722940358e-17	2.947080651229503356e-01
1.000000000000000082e-05	9.672172968602045725e-18	3.251222377127416478e-17	2.974934300602283810e-01
1.020960662306047607e-05	1.675406976224024297e-17	5.579114440547918814e-17	3.002998045796466120e-01
1.042360673976401146e-05	2.870985317655754907e-17	9.471222965672393048e-17	3.031272020584233062e-01
1.064209244064724650e-05	4.868014877551104754e-17	1.590981233463242991e-16	3.059756315889675671e-01
1.086515774652537261e-05	8.169152607996601007e-17	2.645064682648584098e-16	3.088450978755112875e-01
1.109289864895222712e-05	1.357057626774426141e-16	4.353232745484209072e-16	3.117356011304837637e-01
1.132541315152812671e-05	2.232059815912710055e-16	7.093850709725494113e-16	3.146471369707021237e-01
1.156280131207375302e-05	3.635698499334873275e-16	1.144814527357635192e-15	3.175796963134707163e-01
1.180516528568805612e-05	5.865848017809225009e-16	1.830027848379233078e-15	3.205332652726744502e-01
1.205260936870841401e-05	9.376036879420382252e-16	2.898241140790841861e-15	3.235078250549554557e-01
1.230524004359261647e-05	1.485033540483760812e-15	4.548294931864511696e-15	3.265033518560748749e-01
1.256316602474121465e-05	2.331110536673198859e-15	7.074265091584340915e-15	3.295198167575492110e-01
1.282649830528059917e-05	3.627259646351262487e-15	1.090717567731633924e-14	3.325571856236694823e-01
1.309535020482667643e-05	5.595790927209858920e-15	1.667322360784162778e-14	3.356154189990043779e-01
1.336983741824945150e-05	8.560273824797299688e-15	2.527432400677988726e-14	3.386944720064912207e-01
1.365007806546013744e-05	1.298768926058866493e-14	3.799855491804133138e-14	3.417942942462330325e-01
1.393619274224143468e-05	1.954642564499355499e-14	5.667029643889799615e-14	3.449148296951038972e-01
1.422830457214351858e-05	2.918540427476821188e-14	8.385260671329854595e-14	3.480560166072877992e-01
1.452653925946781202e-05	4.324114328835594583e-14	1.231177486952155033e-13	3.512177874158639024e-01
1.483102514336102853e-05	6.358145529457666845e-14	1.794058774857623133e-13	3.544000686355579521e-01
1.514189325304351951e-05	9.279678599273916415e-14	2.594968243640605156e-13	3.576027807667893632e-01
1.545927736419478539e-05	1.344530092731880900e-13	3.726257796378804580e-13	3.608258382011308441e-01
1.578331405652116359e-05	1.934228729336604372e-13	5.312805916040105346e-13	3.640691491283159498e-01
1.611414277253019959e-05	2.763173163006622111e-13	7.522264690979869652e-13	3.673326154449217951e-01
1.645190587753660725e-05	3.920426365588365561e-13	1.057813198092372210e-12	3.706161326648543808e-01
1.679674872092653225e-05	5.525150439811066284e-13	1.477630643074021181e-12	3.739195898317795308e-01
1.714881969870540916e-05	7.735705940844320338e-13	2.050590367011676773e-12	3.772428694336235622e-01
1.750827031735723228e-05	1.076115887583351888e-12	2.827524710030934884e-12	3.805858473192895164e-01
1.787525525904235524e-05	1.487573348005363820e-12	3.874409625374995175e-12	3.839483926177230111e-01
1.824993244816150412e-05	2.043684369885222117e-12	5.276333952937068195e-12	3.873303676594629374e-01
1.863246311931559903e-05	2.790744208257864702e-12	7.142355542731236930e-12	3.907316279008261062e-01
1.902301188668945850e-05	3.788354162031656727e-12	9.611403600677568034e-12	3.941520218508555717e-01
1.942174681489024571e-05	5.112789373569615001e-12	1.285940664030728955e-11	3.975913910011822372e-01
1.982883949127071257e-05	6.861094378781414469e-12	1.710784625178746168e-11	4.010495697589375741e-01
2.024446509976801623e-05	9.156033317504054568e-12	2.263395824932041541e-11	4.045263853828556244e-01
2.066880249629082024e-05	1.215203733800153001e-11	2.978282427425292238e-11	4.080216579227140539e-01
2.110203428568596656e-05	1.604230804847608432e-11	3.898161819973484441e-11	4.115352001622448186e-01
2.154434690031882321e-05	2.106725268887358900e-11	5.075629223369731510e-11	4.150668175656643255e-01
2.199593068030074845e-05	2.752444378353162440e-11	6.575100693053519337e-11	4.186163082279595327e-01
2.245697995539771554e-05	3.578031311486938699e-11	8.475062683674115723e-11	4.221834628290663805e-01
2.292769312865648647e-05	4.628380661767537720e-11	1.087066186187966437e-10	4.257680645920888796e-01
2.340827276178294449e-05	5.958224288479819267e-11	1.387667006400280368e-10	4.293698892456866423e-01
2.389892566231047836e-05	7.633963302011986910e-11	1.763086014489580386e-10	4.329887049907798491e-01
2.439986297259550131e-05	9.735773317064499870e-11	2.229782889061762664e-10	4.366242724717055990e-01
2.491130026067785879e-05	1.236001127960922749e-10	2.807330311278121431e-10	4.402763447519633111e-01
2.543345761304648090e-05	1.562195311620140491e-10	3.518896445225522110e-10	4.439446672946981143e-01
2.596655972934872479e-05	1.965889212411880376e-10	4.391782724665351000e-10	4.476289779480561726e-01
2.651083601908536211e-05	2.463362837583314289e-10	5.458020201956563596e-10	4.513290069355661571e-01
2.706652070033241139e-05	3.073837941150293729e-10	6.755027469879788001e-10	4.550444768516974103e-01
2.763385290053166867e-05	3.819914210165249007e-10	8.326332854582417235e-10	4.587751026627466255e-01
2.821307675939470740e-05	4.728053474626770416e-10	1.022236319709248003e-09	4.625205917132311217e-01
2.880444153396297702e-05	5.829114720854328970e-10	1.250130109224573781e-09	4.662806437379539704e-01
2.940820170587060722e-05	7.158942514012566821e-10	1.523001193926593426e-09	4.700549508799412024e-01
3.002461709085549186e-05	8.759011212529715950e-10	1.848504158079743324e-09	4.738431977144547669e-01
3.065395295056523920e-05	1.067712708474008213e-09	2.235368467150678270e-09	4.776450612793033956e-01
3.129648010670750265e-05	1.296819011634294867e-09	2.693512322939193297e-09	4.814602111117093908e-01
3.195247505759213607e-05	1.569501692720366137e-09	3.234163408984993159e-09	4.852883092919961783e-01
3.262222009711673420e-05	1.892922579955790535e-09	3.869986321282470270e-09	4.891290104944083783e-01
3.330600343624588548e-05	2.275218435957935621e-09	4.615216399638612031e-09	4.929819620453969042e-01
3.400411932703702948e-05	2.725601995422655453e-09	5.485799593628699333e-09	4.968468039897440125e-01
3.471686818926559409e-05	3.254469222977439584e-09	6.499537915141767996e-09	5.007231691649348670e-01
3.544455673970435463e-05	3.873512685275978124e-09	7.676239948122885591e-09	5.046106832842283119e-01
3.618749812411283743e-05	4.595840872419434296e-09	9.037875806492576739e-09	5.085089650289176255e-01
3.694601205199302477e-05	5.436103243040480840e-09	1.060873585454274051e-08	5.124176261503109453e-01
3.772042493416993489e-05	6.410620705586794558e-09	1.241559243154718054e-08	5.163362715820020155e-01
3.851107002325568519e-05	7.537521186234810305e-09	1.448786375500434593e-08	5.202644995630377744e-01
3.931828755705769966e-05	8.836879872228749064e-09	1.685777911592145848e-08	5.242019017726178287e-01
4.014242490499325976e-05	1.033086365905734684e-08	1.956054442582917714e-08	5.281480634769918359e-01
4.098383671757261184e-05	1.204387927153155823e-08	2.263450712965500786e-08	5.321025636892288135e-01
4.184288507901584570e-05	1.400272447328541588e-08	2.612131946195092635e-08	5.360649753425431596e-01
4.271993966306776293e-05	1.623674172721586057e-08	3.006609899686548293e-08	5.400348654778462931e-01
4.361537789208005635e-05	1.877797362162203070e-08	3.451758542518516346e-08	5.440117954461844985e-01
4.452958509942659792e-05	2.166131933391171057e-08	3.952829248501021402e-08	5.479953211266599400e-01
4.546295469532399562e-05	2.492469136633253882e-08	4.515465397641688741e-08	5.519849931603962867e-01
4.641588833612781789e-05	2.860917175672145387e-08	5.145716280472468468e-08	5.559803572010119099e-01
4.738879609717651056e-05	3.275916694219530128e-08	5.850050202162822757e-08	5.599809541819641412e-01
4.838209664925957121e-05	3.742256043537213805e-08	6.635366686818327312e-08	5.639863206010147234e-01
4.939621743878325959e-05	4.265086246131651491e-08	7.509007686793804180e-08	5.679959888218942821e-01
5.043159487171358695e-05	4.849935569916044372e-08	8.478767707192022840e-08	5.720094873930958723e-01
5.148867450137497919e-05	5.502723627525233224e-08	9.552902761892164088e-08	5.760263413835164936e-01
5.256791122018419400e-05	6.229774916472523269e-08	1.074013808438380436e-07	5.800460727344498579e-01
5.366976945540475778e-05	7.037831717545019112e-08	1.204967452428894489e-07	5.840682006272134297e-01
5.479472336900292591e-05	7.934066271214598152e-08	1.349119356862774359e-07	5.880922418654178641e-01
5.594325706169377268e-05	8.926092154879220878e-08	1.507486093554682884e-07	5.921177112706436096e-01
5.711586478126435033e-05	1.002197478739467596e-07	1.681132869726025871e-07	5.961441220900021154e-01
5.831305113526218489e-05	1.123024099157392936e-07	1.871173589826186979e-07	6.001709864137781958e-01
5.953533130814369864e-05	1.255988755007611222e-07	2.078770764435979443e-07	6.041978156010825440e-01
6.078323128297236501e-05	1.402038869531194425e-07	2.305135264763750053e-07	6.082241207111493964e-01
6.205728806776500081e-05	1.562170247962425319e-07	2.551525922200393445e-07	6.122494129376651051e-01
6.335804992658254750e-05	1.737427597798121962e-07	2.819248973343603815e-07	6.162732040432556957e-01
6.468607661546321112e-05	1.928904928169875108e-07	3.109657351827936523e-07	6.202950067910263376e-01
6.604193962330304700e-05	2.137745824823463918e-07	3.424149829199418113e-07	6.243143353698628051e-01
6.742622241778349222e-05	2.365143597878646268e-07	3.764170007941339414e-07	6.283307058100082720e-01
6.883952069645495682e-05	2.612341300225885855e-07	4.131205170591847386e-07	6.323436363853202069e-01
7.028244264308352554e-05	2.880631615105357997e-07	4.526784989684094916e-07	6.363526479985047724e-01
7.175560918936921718e-05	3.171356612104495473e-07	4.952480103985405676e-07	6.403572645455782864e-01
7.325965428215229914e-05	3.485907371499706244e-07	5.409900567211995527e-07	6.443570132558233965e-01
7.479522515621828658e-05	3.825723477547440565e-07	5.900694176042836726e-07	6.483514250035362636e-01
7.636298261282241959e-05	4.192292382001166867e-07	6.426544684857442874e-07	6.523400345879898365e-01
7.796360130405236585e-05	4.587148639785319216e-07	6.989169915169757643e-07	6.563223809781857376e-01
7.959777002314977982e-05	5.011873019394699239e-07	7.590319768228470952e-07	6.602980075191794418e-01
8.126619200091945365e-05	5.468091491206651845e-07	8.231774149705272072e-07	6.642664620970474276e-01
8.296958520834915780e-05	5.957474097486417016e-07	8.915340815790804508e-07	6.682272972598615191e-01
8.470868266557402936e-05	6.481733708438995164e-07	9.642853150375540657e-07	6.721800702924283222e-01
8.648423275731726594e-05	7.042624669205008593e-07	1.041616788330066956e-06	6.761243432429533406e-01
8.829699955494083421e-05	7.641941343216236280e-07	1.123716275992968036e-06	6.800596829002463206e-01
9.014776314524917239e-05	8.281516557819381830e-07	1.210773417251848666e-06	6.839856607205948569e-01
9.203731996618230639e-05	8.963219958536301220e-07	1.302979476404158532e-06	6.879018527039397757e-01
9.396648314954690162e-05	9.688956278765421651e-07	1.400527101528035814e-06	6.918078392195589066e-01
9.593608287093146887e-05	1.046066353213175166e-06	1.503610082608319616e-06	6.957032047820262965e-01
9.794696670695385331e-05	1.128031113506665394e-06	1.612423110177435179e-06	6.995875377787993399e-01
1.000000000000000048e-04	1.214989796754577664e-06	1.727161535572234361e-06	7.034604301513890379e-01
1.020960662306046523e-04	1.307145038022238693e-06	1.848021133906453825e-06	7.073214770326354817e-01
1.042360673976401179e-04	1.404702015648034496e-06	1.975197870854389277e-06	7.111702763432092844e-01
1.064209244064724582e-04	1.507868243817667898e-06	2.108887674332130313e-06	7.150064283510021435e-01
1.086515774652538379e-04	1.616853362406354258e-06	2.249286212150238409e-06	7.188295351976123904e-01
1.109289864895222780e-04	1.731868925006216084e-06	2.396588676694623831e-06	7.226392003966282118e-01
1.132541315152811519e-04	1.853128186070887190e-06	2.550989577670759040e-06	7.264350283088688576e-01
1.156280131207375404e-04	1.980845888120719737e-06	2.712682543920502231e-06	7.302166236001592647e-01
1.180516528568805612e-04	2.115238049959437975e-06	2.881860135289893438e-06	7.339835906875684657e-01
1.205260936870842587e-04	2.256521756856710354e-06	3.058713665490618375e-06	7.377355331803390204e-01
1.230524004359261579e-04	2.404914953650936323e-06	3.243433036857335966e-06	7.414720533219745224e-01
1.256316602474120178e-04	2.560636241721818774e-06	3.436206587857064031e-06	7.451927514401044395e-01
1.282649830528059917e-04	2.723904680773866574e-06	3.637220954156320434e-06	7.488972254108482440e-01
1.309535020482667609e-04	2.894939596358756223e-06	3.846660943995695106e-06	7.525850701444084523e-01
1.336983741824946607e-04	3.073960394046993208e-06	4.064709428560723234e-06	7.562558770985642331e-01
1.365007806546013845e-04	3.261186381137470320e-06	4.291547247972547438e-06	7.599092338265995838e-01
1.393619274224142113e-04	3.456836596766737470e-06	4.527353133451419626e-06	7.635447235659799103e-01
1.422830457214352027e-04	3.661129651248987524e-06	4.772303646132112492e-06	7.671619248738046348e-01
1.452653925946781202e-04	3.874283575442096709e-06	5.026573132932025739e-06	7.707604113146976355e-01
1.483102514336104446e-04	4.096515680895105240e-06	5.290333699791381549e-06	7.743397512063646682e-01
1.514189325304352018e-04	4.328042431488538296e-06	5.563755202520965826e-06	7.778995074275518729e-01
1.545927736419477048e-04	4.569079327230394744e-06	5.847005255406271085e-06	7.814392372925819119e-01
1.578331405652118053e-04	4.819840800818882425e-06	6.140249257629621983e-06	7.849584924960408827e-01
1.611414277253019891e-04	5.080540127527138542e-06	6.443650437483250424e-06	7.884568191305372231e-01
1.645190587753662351e-04	5.351389348906607343e-06	6.757369914258413457e-06	7.919337577797669336e-01
1.679674872092653225e-04	5.632599210743803737e-06	7.081566777607938593e-06	7.953888436884051227e-01
1.714881969870539155e-04	5.924379115641501383e-06	7.416398184094449283e-06	7.988216070096126886e-01
1.750827031735725260e-04	6.226937090529340658e-06	7.762019470553407362e-06	8.022315731302049890e-01
1.787525525904235457e-04	6.540479769341383165e-06	8.118584283820361072e-06	8.056182630727866112e-01
1.824993244816152445e-04	6.865212391030325143e-06	8.486244726296808807e-06	8.089811939734311563e-01
1.863246311931559835e-04	7.201338813018852476e-06	8.865151516757747353e-06	8.123198796327621984e-01
1.902301188668943817e-04	7.549061540120887798e-06	9.255454165739670898e-06	8.156338311376195582e-01
1.942174681489026468e-04	7.908581768897439781e-06	9.657301164788297399e-06	8.189225575498357834e-01
1.982883949127071325e-04	8.280099447345497051e-06	1.007084018879309461e-05	8.221855666580484279e-01
2.024446509976803791e-04	8.663813349754276904e-06	1.049621831059074123e-05	8.254223657879182774e-01
2.066880249629082160e-04	9.059921166500336625e-06	1.093358222698101018e-05	8.286324626656207393e-01
2.110203428568594353e-04	9.468619608494465906e-06	1.138307849526900997e-05	8.318153663290449584e-01
2.154434690031884489e-04	9.890104525936876649e-06	1.184485377942473623e-05	8.349705880807593017e-01
2.199593068030074913e-04	1.032457104098485472e-05	1.231905510493593595e-05	8.380976424764964294e-01
2.245697995539773994e-04	1.077221369388928420e-05	1.280583012142370342e-05	8.411960483426802471e-01
2.292769312865648647e-04	1.123322660211173637e-05	1.330532737208968648e-05	8.442653298163445008e-01
2.340827276178292010e-04	1.170780363189531138e-05	1.381769656907211851e-05	8.473050174007048518e-01
2.389892566231050343e-04	1.219613858172751076e-05	1.434308887380195865e-05	8.503146490296166204e-01
2.439986297259550199e-04	1.269842537710390668e-05	1.488165718147134479e-05	8.532937711341914699e-01
2.491130026067788590e-04	1.321485827597726748e-05	1.543355640875396708e-05	8.562419397049506609e-01
2.543345761304648361e-04	1.374563208425660871e-05	1.599894378394850277e-05	8.591587213430548209e-01
2.596655972934869836e-04	1.429094238070700383e-05	1.657797913875457322e-05	8.620436942943707770e-01
2.651083601908538786e-04	1.485098575059102228e-05	1.717082520093165824e-05	8.648964494604042264e-01
2.706652070033241072e-04	1.542596002738799883e-05	1.777764788713675137e-05	8.677165913804408826e-01
2.763385290053169780e-04	1.601606454192781604e-05	1.839861659528557766e-05	8.705037391795934498e-01
2.821307675939470740e-04	1.662150037827937467e-05	1.903390449583183537e-05	8.732575274778361374e-01
2.880444153396297634e-04	1.724247063574342893e-05	1.968368882141270759e-05	8.759776072555250925e-01
2.940820170587063703e-04	1.787918069631119156e-05	2.034815115436192776e-05	8.786636466713353411e-01
3.002461709085549389e-04	1.853183849696698812e-05	2.102747771164689938e-05	8.813153318289999039e-01
3.065395295056526901e-04	1.920065480623157837e-05	2.172185962684015695e-05	8.839323674896920613e-01
3.129648010670750265e-04	1.988584350436608985e-05	2.243149322879052217e-05	8.865144777273621379e-01
3.195247505759213607e-04	2.058762186668084207e-05	2.315658031671238487e-05	8.890614065248013675e-01
3.262222009711669896e-04	2.130621084942055027e-05	2.389732843146354576e-05	8.915729183086634757e-01
3.330600343624588820e-04	2.204183537772727724e-05	2.465395112283353052e-05	8.940487984221314743e-01
3.400411932703705929e-04	2.279472463521193797e-05	2.542666821271165792e-05	8.964888535343407128e-01
3.471686818926559680e-04	2.356511235469850110e-05	2.621570605405204227e-05	8.988929119861011063e-01
3.544455673970435734e-04	2.435323710973720483e-05	2.702129778559602815e-05	9.012608240718527064e-01
3.618749812411280490e-04	2.515934260651690822e-05	2.784368358235433407e-05	9.035924622581690269e-01
3.694601205199302477e-04	2.598367797584125467e-05	2.868311090189070122e-05	9.058877213394761485e-01
3.772042493416997554e-04	2.682649806486633122e-05	2.953983472648374098e-05	9.081465185319813616e-01
3.851107002325568655e-04	2.768806372833275414e-05	3.041411780127828800e-05	9.103687935071074211e-01
3.931828755705770373e-04	2.856864211905804415e-05	3.130623086856741547e-05	9.125545083660003831e-01
